Fecha,Ciudad,Sucursal,Categoría,Producto,Precio,Stock,Q0,Variación diaria precio
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Breick Almendra 0 Azucar 100 gr,48.0,9.0,9.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Breick Blanco 100 gr,33.3,4.0,4.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Breick Blanco Sin Azucar 100 gr,46.5,6.0,6.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Breick Corazon de Chocolate 120 gr,62.5,30.0,30.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Breick Leche 0 Azucar 100 gr,46.5,18.0,18.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Breick Leche 100 gr,32.0,30.0,30.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Breick Leche Mani 0 Azucar 100 gr,46.5,16.0,16.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Breick Rosa Leche 16 gr,19.5,24.0,24.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Ceibo Oso Polar 140 gr,37.5,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cobertura Celinda Leche 1 kg,68.0,10.0,10.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cobertura Celinda Semiamargo 1 kg,68.0,6.0,6.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cobertura Celinda Semiamargo 500 gr,37.5,22.0,22.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Airead Blanco 27 gr,9.8,247.0,247.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Airead Blanco Leche 27 gr,9.8,269.0,269.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Airead Leche 27 gr,9.8,245.0,245.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Blanco Aireado 55 gr,18.0,44.0,44.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Block 110 gr,21.5,47.0,47.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Block 300 gr,54.0,1.0,1.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Block Blanco 38 gr,8.0,118.0,118.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Block Leche Blanco 170 gr,34.0,7.0,7.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Block Mani 38 gr,8.0,472.0,472.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Block con Mani 170 gr,34.0,59.0,59.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Bon o Bon Aireado 67 gr,18.0,31.0,31.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Leche 55 gr,18.0,52.0,52.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Leche Aireado 55 gr,18.0,90.0,90.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Cofler Rocklets 55 gr,18.0,298.0,298.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Condor Beso de Negro 6 un,41.0,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Condor Sencilla 200 gr,32.5,4.0,4.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate El Ceibo Blanco 100 gr,26.0,15.0,15.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate El Ceibo Intenso 216 gr,62.0,6.0,6.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate El Ceibo Leche 100 gr,26.0,29.0,29.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate El Ceibo Manis 100 gr,26.0,15.0,15.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate El Ceibo Pasas 100 gr,26.0,15.0,15.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate El Ceibo Submarino 200 gr,37.5,36.0,36.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Garoto Chocotrio Prestigio,26.5,16.0,16.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Kitkat Dark 41.5 gr,12.5,22.0,22.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Lindt Excellence 70 Cacao Dark 100 gr,59.5,12.0,12.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Lindt Excellence 85 Cacao Francia 100 gr,59.5,22.0,22.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Lindt Lindor Huevo Pascua Leche 180 gr,105.0,9.0,9.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Lindt Nocciolatte 35 g,25.0,19.0,19.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate M&M Milk Chocolate 5.3 oz,38.5,29.0,29.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate M&M Milk Plain 47 gr,11.5,154.0,154.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate M&M Minis 30.6 gr,12.5,43.0,43.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate M&M Peanut 49 gr,11.5,157.0,157.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate MYM Plain 1 kg,199.0,3.0,3.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Nestle Classic Leite 80 gr,27.5,6.0,6.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Nestle Crunch 80 gr,29.9,1.0,1.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Nestle Sublime Clasico 28 gr,6.9,4.0,4.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Para Ti Amargo con Sal 50 gr,20.5,32.0,32.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Para Ti Caja Guinda 400 gr,109.0,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Para Ti Caja Madera Surtida 250 gr,159.9,6.0,6.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Para Ti Caja Madera Surtida 350 gr,194.0,4.0,4.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Para Ti Dietetico Blanco 100 gr,42.5,5.0,5.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Para Ti Lata Surtida 500 gr,184.0,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Para Ti Pistacho 100 gr,32.5,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Para Ti Surtido 180 gr,69.5,7.0,7.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Para Ti Surtido 240 gr,89.0,10.0,10.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Para Ti Surtido 250 gr,125.5,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Rocklets Barra 44 gr,9.8,121.0,121.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Rocklets Confitado 20 gr,5.0,247.0,247.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Rocklets Confitado 40 gr,7.8,219.0,219.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Ruah Amargo 75% Stevia 58 gr,32.5,9.0,9.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Ruah Blanco Matcha con Stevia 58 gr,37.5,5.0,5.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Ruah Con Leche Stevia 58 gr,33.5,7.0,7.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Saltus 4 un 176 gr,125.0,8.0,8.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Saltus 62 Cacaco 44 gr,31.0,21.0,21.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Saltus 62 Cacao con Nibs 44 gr,31.0,31.0,31.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Saltus 70% Cacao Locoto,31.0,24.0,24.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Saltus 75 Cacao 44 gr,31.0,17.0,17.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Saltus 83 Cacao 44 gr,32.5,29.0,29.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Sapito Mani 300 gr,55.0,16.0,16.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Snickers Barra 52.7 gr,11.5,217.0,217.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Taboada Corazon Madera 100 gr,92.5,3.0,3.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Taboada Quinua Amaranto 100 gr,31.0,3.0,3.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Twix Caramelo 50.7 gr,11.5,81.0,81.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Twix Original 15 gr,5.0,35.0,35.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate Vizzio Almendra 120 gr,39.5,16.0,16.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate de Mesa Bollo El Ceibo 1 kg,109.0,5.0,5.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate de Mesa Bollo El Ceibo 500 gr,56.5,8.0,8.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chocolate en Barra 62P Cacao Mas Nibs 44 gr,31.0,32.0,32.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Cholgas Angelmo al Aceite 425 gr,71.5,19.0,19.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Cholgas Angelmo en Agua 425 gr,71.5,9.0,9.0,0.0
2026-06-12,La Paz,Calacoto,Lácteos y Derivados,Chuleta T Bone de Cerdo Al Vacio,42.7,0.0,0.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chupete Bon Bon Bum Cereza 408 gr,22.9,10.0,10.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chupete Bon Bon Bum Sandia 24 un,22.9,19.0,19.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Chupete Bon Bon Bum Surtido 432 gr,22.9,21.0,21.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Cicatricure Beauty Care 50 gr,169.9,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Bohem Mango Double 20 un,16.0,17.0,17.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Bohem Pepino Double 20 un,16.0,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Bohem Sandia Double 20 un,16.0,9.0,9.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Bohem Sandia Double 20 un,16.0,19.0,9.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Bohem Tundra Double 20 un,16.0,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Bohem Wine Double 20 un,16.0,21.0,21.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Bohem Yogurt 20 un,16.0,12.0,12.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Camel Activate 20 un,24.0,35.0,35.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Camel Active 10 un,12.5,44.0,44.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Camel Amarillo 10 un,11.0,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Camel Amarillo 20 un,21.5,44.0,44.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Camel Azul 10 un,11.0,39.0,39.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Camel Azul 20 un,21.5,25.0,25.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Camel Doble Activa Mint Purpt 20 un,25.0,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Camel Doble Activa Watermelon 20 un,25.0,33.0,33.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Camel Double Mint 10 un,13.0,33.0,33.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Esse Change 20 un,18.0,19.0,19.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Esse Change Up 20 un,18.0,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Esse Double Shot 20 un,18.0,18.0,18.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Esse Double Wine 20 un,18.0,17.0,17.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo L&M Azul 20 un,16.0,54.0,54.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo L&M Azul Lights Chico 10 un,8.0,49.0,49.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo L&M Doble Forward 20 un,22.0,24.0,24.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo L&M Forward 20 un,21.0,86.0,86.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo L&M Forward Splash 20 un,16.0,34.0,34.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo L&M Kretek Mint 20 un,21.0,78.0,78.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo L&M Rojo 10 un,8.0,55.0,55.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo L&M Rojo 20 un,16.0,83.0,83.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Marlboro Lights 20 un,24.5,28.0,28.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Marlboro Rojo 20 un,24.5,49.0,49.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Winston Fresh Mix 20 un,13.5,44.0,44.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Winston Legend Blue 20 un,12.0,16.0,16.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Winston Original Red 20 un,12.0,20.0,20.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillo Winston Red Mix 20 un,13.5,23.0,23.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Cigarrillos Camel Activate Double Mint Y Red 10 un,13.0,28.0,28.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Cobertura Celina Chocolate Blanco 430 gr,35.0,25.0,25.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Cobertura Celinda Chocolate Semiamargo 430 gr,35.0,30.0,30.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Coco Molido Deshidratado 250 gr,52.5,5.0,5.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Cocoa Breick Polvo 250 gr,52.9,17.0,17.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Cocoa Celinda Reposteria 500 gr,72.5,8.0,8.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Cocoa Condor Pura 250 gr,47.5,7.0,7.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Cocoa Organica Ceibo 150 gr,27.5,24.0,24.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Cocoa Organica Ceibo 250 gr,43.5,3.0,3.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Cocoa Organica Ceibo 500 gr,79.9,24.0,24.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Cocoa Piter Vitaminada 160 gr,25.5,36.0,36.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Cocoa Piter Vitaminada 500 gr,77.0,7.0,7.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Coctel Coco Blanco 670 ml,120.0,3.0,3.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Coctel Old Tradition Coco 750 ml,65.9,5.0,5.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Coctel Old Tradition Frutos Rojos 750 ml,65.9,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Coctel Old Tradition Limon 750 ml,65.9,4.0,4.0,0.0
2026-06-12,La Paz,Calacoto,Lácteos y Derivados,Cola de Langostino 21-25 cm D Mar 500 gr,198.0,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Lácteos y Derivados,Cola de Langostino 36-40 cm D Mar 500 gr,162.5,5.0,5.0,0.0
2026-06-12,La Paz,Calacoto,Lácteos y Derivados,Cola de Langostino 61-70 cm D Mar 300 gr,85.9,1.0,1.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Colonia Algabo Lavanda 500 ml,49.9,3.0,3.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Colonia Disney Frozen 250 ml,59.7,6.0,6.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Colonia Princesa Ariel Sirenita 100 ml,36.5,5.0,5.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Colonia Simonds Lila 260 ml,83.0,6.0,6.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Colonia Simonds Marina 260 ml,83.0,5.0,5.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Colonia Simonds Rosa 260 ml,83.0,6.0,6.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Colonia Simonds Verde 260 ml,83.0,3.0,3.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Comino McCormick Molido 20 gr,17.9,11.0,11.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Comino Savoryn Molido 30 gr,7.5,47.0,47.0,0.0
2026-06-12,La Paz,Calacoto,Bebidas,Concentrado Datiles Date Crown 400 gr,43.5,9.0,9.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Corazon de Alcachofa Kirkland 33 oz,169.0,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Bellacoton Cartucho 150 un,25.0,28.0,28.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Bellacotton Baby 50 un,26.5,4.0,4.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Bellacotton Cartucho 75 un,13.2,28.0,28.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Cotoneve Tambor 100 un,17.0,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Cotoneve Tambor 200 un,29.0,11.0,11.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Johnsons Caja 150 un KNV,34.8,16.0,16.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Johnsons Caja 300 un KNV,59.1,36.0,36.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Johnsons Caja 75 un KNV,21.9,20.0,20.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Johnsons Canister 150 un KNV,35.3,38.0,38.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Septona 100 un,15.4,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Septona Algodón 100 un,23.8,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Septona Algodón 200 un,23.1,12.0,12.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Septona Bolsa 100 un,13.5,14.0,14.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Septona Bolsa 200 un +100,23.1,12.0,12.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Cotonetes Septona Kids 100 un,13.0,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Algabo Miel Almendra 200 ml,34.4,3.0,3.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Almendras Naturalcos 24 gr,16.8,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Belestral Quinua 1 L,39.0,3.0,3.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Capilar Belestral Chocolate 1 L,39.0,10.0,10.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Capilar Revive Control Caida 300 gr,23.0,7.0,7.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Capilar Revive Hidratacion 300 ml,19.7,12.0,12.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Capilar Revive Liso Sedoso 300 gr,19.7,14.0,14.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Capilar Skala Ceramidas 1 kg,43.0,1.0,1.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Capilar Skala Coquetel de Fruta 1 kg,43.0,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Capilar Skala Oleo Gargan 1 kg,45.0,5.0,5.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Carissa Aloe Vera 900 ml,27.4,6.0,6.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Carissa Coco Acai 1000 gr,31.8,7.0,7.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Carissa Palta 900 ml,27.4,10.0,10.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Carissa Trigo Miel 900 ml,27.4,6.0,6.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Crema Celinda Chantilly 400 gr,38.5,20.0,20.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Corporal Algabo Aloe Vera Humectante 200 ml,34.4,3.0,3.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Corporal Algabo Fresh Hidratante 200 ml,34.4,5.0,5.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Corporal Nivea Extra Seca 400 ml,62.0,25.0,25.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Corporal Nivea Piel Seca 400 ml,62.0,65.0,65.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Corporal Revive Aloe Vera 400 ml,25.3,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Depiladora Depilex Bello Grueso,68.0,6.0,6.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Depiladora Depilex Piel Sensible,65.0,4.0,4.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Depiladora Veet Piel Sensible 100 ml,76.5,4.0,4.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Emulsionada Bellekiss Neutra 610 ml,86.0,8.0,8.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Enjuague Selfy Zid 1 L,42.6,9.0,9.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Facial Algabo Humectante 100 gr,57.0,1.0,1.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Facial Teatrical Antiarrugas 200 gr,62.0,5.0,5.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Facial Teatrical Humectante 100 gr,42.9,3.0,3.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Facial Teatrical Humectante 200 gr,50.0,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Goicoechea Ginkgo X-Uva 400 ml,79.9,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Goicoechea Mentol Centella Asiat,79.9,10.0,10.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Hanbel Milk Asai Pantenol 500 gr,38.7,10.0,10.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Hanbel Milk Coco Avena 500 gr,38.7,14.0,14.0,0.0
2026-06-12,La Paz,Calacoto,Panadería,Crema Hidratante Johnsons Gel Recien nacido 200 ml KNV,45.1,1.0,1.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Hidratante Pantene Control de Caida 300 ml,60.5,1.0,1.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Crema Kirs Champiñones 78 gr,7.5,81.0,81.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Crema Kris Choclo 75 gr,7.5,133.0,133.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Crema Kris Esparragos 75 gr,7.5,93.0,93.0,0.0
2026-06-12,La Paz,Calacoto,Abarrotes,Crema Kris Pollo 82 gr,7.5,30.0,30.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Lechuga Clasica 150 gr,44.0,21.0,21.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Lechuga Clasica 60 ml,26.0,30.0,30.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Lechuga Manos Anti Edad 75 gr,19.5,1.0,1.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Lechuga Soft 110 ml,29.5,7.0,7.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Lechuga Soft 55 ml,21.0,8.0,8.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Loreal Revitalift Dia 50 ml,243.0,1.0,1.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Loreal Revitalift Noche 50 ml,243.0,2.0,2.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Loreal Revitalift Ojos 50 ml,243.0,1.0,1.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Nivea 150 ml,62.5,3.0,3.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Nivea Men 150 ml,65.9,30.0,30.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Nivea Q10 Antiarrugas Noche 50 ml,243.7,8.0,8.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Para Peinar Pantene Keratina 300 ml,60.5,5.0,5.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Ponds Clarante B3 Spf 15 100 gr,67.0,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Ponds Clarante Piel Seca 100 gr,67.0,6.0,6.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Revive Duo 200 gr,8.8,41.0,41.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Revive Duo 320 gr,14.0,7.0,7.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Revive Duo 500 gr,22.2,13.0,13.0,0.0
2026-06-12,La Paz,Calacoto,Frutas y Verduras,Crema Skala 12en1 1000 gr,43.0,1.0,1.0,0.0
