Fecha,Ciudad,Sucursal,Categoría,Índice_Laspeyres,Precio_Promedio_Pond,Inflación_Mensual_Acum,Inflación_Diaria
2026-06-26,La Paz,Calacoto,Bebidas,99.1123,36.33,-0.8876999999999953,0.0005744260282629643
2026-06-26,La Paz,Calacoto,Lácteos y Derivados,100.918,31.6,0.9180000000000064,4.062869436238792e-05
2026-06-26,La Paz,Calacoto,Frutas y Verduras,98.6971,37.66,-1.302899999999994,0.00011551825644451341
2026-06-26,La Paz,Calacoto,Panadería,100.3927,45.14,0.39270000000000493,-5.9764944472240344e-06
2026-06-26,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-06-26,Santa Cruz,Roca y Coronado,Abarrotes,99.6562,23.51,-0.34380000000000166,0.0002459056705848006
2026-06-26,Santa Cruz,Roca y Coronado,Bebidas,99.2225,23.16,-0.7775000000000034,0.0015322390979370937
2026-06-26,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.2165,47.01,0.21649999999999636,2.7940291596806333e-05
2026-06-26,Santa Cruz,Roca y Coronado,Frutas y Verduras,99.2092,37.56,-0.7908000000000044,-0.00018442468065815731
2026-06-26,Santa Cruz,Roca y Coronado,Panadería,99.696,44.12,-0.30400000000000205,-9.027361934088596e-06
2026-06-27,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-06-27,La Paz,Calacoto,Abarrotes,100.2363,23.03,0.23629999999999995,1.6960211344230203e-05
2026-06-27,La Paz,Calacoto,Bebidas,99.2092,36.39,-0.7908000000000044,0.0009776788551973947
2026-06-27,La Paz,Calacoto,Lácteos y Derivados,101.0229,29.41,1.022900000000007,0.0010394577776016156
2026-06-27,La Paz,Calacoto,Frutas y Verduras,98.6993,37.68,-1.3007000000000062,2.22904219069342e-05
2026-06-27,La Paz,Calacoto,Panadería,100.388,45.37,0.38800000000000523,-4.6816152967310565e-05
2026-06-27,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-06-27,Santa Cruz,Roca y Coronado,Abarrotes,99.6417,23.52,-0.35829999999999984,-0.00014550022978998545
2026-06-27,Santa Cruz,Roca y Coronado,Bebidas,99.2103,23.09,-0.7896999999999963,-0.00012295598276590436
2026-06-27,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.226,45.73,0.2259999999999991,9.479476932439113e-05
2026-06-27,Santa Cruz,Roca y Coronado,Frutas y Verduras,99.2101,37.54,-0.7899000000000029,9.071739314414629e-06
2026-06-27,Santa Cruz,Roca y Coronado,Panadería,99.6955,44.1,-0.30450000000000443,-5.01524634888284e-06
2026-06-28,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-06-28,La Paz,Calacoto,Abarrotes,100.1082,22.98,0.10819999999999652,-0.0012779801329458884
2026-06-28,La Paz,Calacoto,Bebidas,99.1845,36.77,-0.8155000000000001,-0.00024896884563119226
2026-06-28,La Paz,Calacoto,Lácteos y Derivados,99.1521,33.45,-0.8478999999999957,-0.018518573511550396
2026-06-28,La Paz,Calacoto,Frutas y Verduras,98.7132,37.7,-1.2867999999999995,0.0001408317992124264
2026-06-28,La Paz,Calacoto,Panadería,100.3907,45.41,0.3906999999999954,2.6895644897662052e-05
2026-06-28,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-06-28,Santa Cruz,Roca y Coronado,Abarrotes,99.6407,23.49,-0.3593000000000046,-1.0035958840526327e-05
2026-06-28,Santa Cruz,Roca y Coronado,Bebidas,99.8451,16.88,-0.15489999999999782,0.006398529184973745
2026-06-28,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.2292,45.75,0.22920000000000584,3.1927843074708306e-05
2026-06-28,Santa Cruz,Roca y Coronado,Frutas y Verduras,99.2165,37.53,-0.7835000000000036,6.450956102255212e-05
2026-06-28,Santa Cruz,Roca y Coronado,Panadería,99.6901,44.1,-0.30989999999999895,-5.416493221854779e-05
2026-06-29,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-06-29,La Paz,Calacoto,Abarrotes,100.1097,23.0,0.10970000000000368,1.4983787542055538e-05
2026-06-29,La Paz,Calacoto,Bebidas,99.1784,36.92,-0.8216000000000037,-6.150154510031758e-05
2026-06-29,La Paz,Calacoto,Lácteos y Derivados,99.1501,33.42,-0.8499000000000052,-2.0171030164828352e-05
2026-06-29,La Paz,Calacoto,Frutas y Verduras,98.7096,37.77,-1.2904000000000053,-3.6469286782359056e-05
2026-06-29,La Paz,Calacoto,Panadería,100.3907,45.41,0.3906999999999954,0.0
2026-06-29,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-06-29,Santa Cruz,Roca y Coronado,Abarrotes,99.6403,23.49,-0.3597000000000037,-4.014423824805213e-06
2026-06-29,Santa Cruz,Roca y Coronado,Bebidas,99.2045,23.09,-0.7955000000000041,-0.006415938288408807
2026-06-29,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.2197,46.12,0.21970000000000312,-9.478275791885427e-05
2026-06-29,Santa Cruz,Roca y Coronado,Frutas y Verduras,99.2153,37.54,-0.7847000000000008,-1.2094762463887854e-05
2026-06-29,Santa Cruz,Roca y Coronado,Panadería,99.69,44.1,-0.3100000000000023,-1.0031086337125572e-06
2026-07-01,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-01,La Paz,Calacoto,Abarrotes,100.3056,23.03,0.3055999999999983,0.00195685333189477
2026-07-01,La Paz,Calacoto,Bebidas,99.8459,37.83,-0.15409999999999968,0.006730296112863243
2026-07-01,La Paz,Calacoto,Lácteos y Derivados,99.2066,32.32,-0.7934000000000054,0.0005698430964768963
2026-07-01,La Paz,Calacoto,Frutas y Verduras,100.5096,34.75,0.509600000000006,0.018235308419849883
2026-07-01,La Paz,Calacoto,Panadería,102.3005,46.48,2.3004999999999995,0.019023674503714005
2026-07-01,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-01,Santa Cruz,Roca y Coronado,Abarrotes,99.823,22.43,-0.1770000000000067,0.0018335954428077006
2026-07-01,Santa Cruz,Roca y Coronado,Panadería,101.2747,44.92,1.2746999999999957,0.015896278463235936
2026-07-02,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-02,La Paz,Calacoto,Abarrotes,100.3057,23.03,0.30570000000000164,9.969533107945239e-07
2026-07-02,La Paz,Calacoto,Bebidas,99.8459,37.89,-0.15409999999999968,0.0
2026-07-02,La Paz,Calacoto,Lácteos y Derivados,99.2066,32.32,-0.7934000000000054,0.0
2026-07-02,La Paz,Calacoto,Frutas y Verduras,100.1584,38.97,0.15840000000000032,-0.0034941935894681198
2026-07-02,La Paz,Calacoto,Panadería,102.3222,46.49,2.322199999999995,0.00021212017536575978
2026-07-02,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-02,Santa Cruz,Roca y Coronado,Abarrotes,100.0794,21.31,0.0794000000000068,0.0025685463269988773
2026-07-02,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.4693,46.4,0.46930000000000405,0.0024905283093044073
2026-07-02,Santa Cruz,Roca y Coronado,Frutas y Verduras,101.1398,38.27,1.139799999999994,0.019397209906133472
2026-07-02,Santa Cruz,Roca y Coronado,Panadería,100.9042,44.75,0.904200000000003,-0.003658366798420465
2026-07-03,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-03,Santa Cruz,Roca y Coronado,Abarrotes,99.7773,22.21,-0.22270000000000323,-0.003018603229036243
2026-07-04,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-04,La Paz,Calacoto,Abarrotes,100.3068,23.01,0.3067999999999955,1.0966475484375238e-05
2026-07-04,La Paz,Calacoto,Bebidas,99.8831,37.9,-0.11690000000000111,0.00037257413674463
2026-07-04,La Paz,Calacoto,Lácteos y Derivados,99.2066,32.32,-0.7934000000000054,0.0
2026-07-04,La Paz,Calacoto,Frutas y Verduras,100.2707,39.0,0.27070000000000505,0.001121223981213726
2026-07-04,La Paz,Calacoto,Panadería,101.8052,46.25,1.8051999999999992,-0.005052666967676589
2026-07-04,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-04,Santa Cruz,Roca y Coronado,Abarrotes,99.6508,23.53,-0.3491999999999962,-0.00126782344280707
2026-07-04,Santa Cruz,Roca y Coronado,Bebidas,99.3267,23.21,-0.6732999999999976,0.0012317989607326663
2026-07-04,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.3612,46.39,0.36119999999999663,-0.0010759505640032252
2026-07-04,Santa Cruz,Roca y Coronado,Frutas y Verduras,100.7108,38.11,0.7108000000000061,-0.00424165363190343
2026-07-04,Santa Cruz,Roca y Coronado,Panadería,100.2478,44.46,0.24779999999999802,-0.006505180160984447
2026-07-05,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-05,La Paz,Calacoto,Abarrotes,100.3866,23.22,0.3866000000000014,0.0007955592242998577
2026-07-05,La Paz,Calacoto,Bebidas,100.6282,27.68,0.6282000000000068,0.007459720413163007
2026-07-05,La Paz,Calacoto,Lácteos y Derivados,99.1729,32.78,-0.8271000000000015,-0.00033969514125065103
2026-07-05,La Paz,Calacoto,Frutas y Verduras,100.0988,39.49,0.09879999999999711,-0.001714359229565643
2026-07-05,La Paz,Calacoto,Panadería,101.8196,46.12,1.819599999999994,0.00014144660587067648
2026-07-05,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-05,Santa Cruz,Roca y Coronado,Abarrotes,99.6419,23.6,-0.3580999999999932,-8.931187707472699e-05
2026-07-05,Santa Cruz,Roca y Coronado,Bebidas,99.2827,24.2,-0.7172999999999945,-0.0004429826018582661
2026-07-05,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.3808,47.89,0.3807999999999936,0.00019529459591960396
2026-07-05,Santa Cruz,Roca y Coronado,Frutas y Verduras,100.4005,35.14,0.40049999999999386,-0.0030810995444382483
2026-07-05,Santa Cruz,Roca y Coronado,Panadería,100.2536,44.8,0.2536000000000058,5.785663126789409e-05
2026-07-06,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-06,La Paz,Calacoto,Abarrotes,100.4506,23.08,0.45059999999999434,0.0006375352885743535
2026-07-06,La Paz,Calacoto,Bebidas,99.8486,40.45,-0.15139999999999532,-0.0077473312649933845
2026-07-06,La Paz,Calacoto,Lácteos y Derivados,99.1705,33.11,-0.8294999999999959,-2.4200159519316422e-05
2026-07-06,La Paz,Calacoto,Frutas y Verduras,100.0905,39.57,0.0905000000000058,-8.29180769399418e-05
2026-07-06,La Paz,Calacoto,Panadería,101.8294,46.02,1.8294000000000068,9.624865939383831e-05
2026-07-06,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-06,Santa Cruz,Roca y Coronado,Abarrotes,99.6431,23.61,-0.356899999999996,1.2043126435656859e-05
2026-07-06,Santa Cruz,Roca y Coronado,Bebidas,99.2986,24.28,-0.7014000000000067,0.00016014874696179682
2026-07-06,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.3745,48.41,0.3744999999999976,-6.27610060888184e-05
2026-07-06,Santa Cruz,Roca y Coronado,Frutas y Verduras,100.5868,38.09,0.5867999999999967,0.0018555684483643198
2026-07-06,Santa Cruz,Roca y Coronado,Panadería,100.2306,44.46,0.23059999999999548,-0.00022941819545641007
2026-07-07,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-07,La Paz,Calacoto,Abarrotes,100.3507,23.02,0.35070000000000334,-0.0009945186987433408
2026-07-07,La Paz,Calacoto,Bebidas,99.7652,38.55,-0.234800000000007,-0.0008352645905902456
2026-07-07,La Paz,Calacoto,Lácteos y Derivados,99.4975,35.4,-0.5024999999999977,0.003297351530949122
2026-07-07,La Paz,Calacoto,Frutas y Verduras,100.8343,33.42,0.8342999999999989,0.007431274696399592
2026-07-07,La Paz,Calacoto,Panadería,101.8196,46.13,1.819599999999994,-9.623939648095714e-05
2026-07-07,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-07,Santa Cruz,Roca y Coronado,Abarrotes,99.6322,22.4,-0.36780000000000257,-0.0001093904143890656
2026-07-07,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.3191,46.73,0.31910000000000593,-0.0005519330108741949
2026-07-07,Santa Cruz,Roca y Coronado,Frutas y Verduras,100.534,37.99,0.534000000000006,-0.0005249197707849484
2026-07-07,Santa Cruz,Roca y Coronado,Panadería,100.2882,44.56,0.28820000000000334,0.0005746747999115787
2026-07-08,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-08,La Paz,Calacoto,Abarrotes,100.254,23.07,0.2540000000000049,-0.0009636205826167865
2026-07-08,La Paz,Calacoto,Bebidas,99.7576,38.54,-0.2424000000000035,-7.61788679819464e-05
2026-07-08,La Paz,Calacoto,Lácteos y Derivados,99.5287,35.19,-0.4712999999999994,0.0003135757179828502
2026-07-08,La Paz,Calacoto,Frutas y Verduras,100.0469,38.88,0.046899999999993724,-0.0078088507581249855
2026-07-08,La Paz,Calacoto,Panadería,100.7296,45.48,0.7296000000000049,-0.010705208034602287
2026-07-08,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-08,Santa Cruz,Roca y Coronado,Abarrotes,99.5061,23.36,-0.49389999999999645,-0.0012656550793819221
2026-07-08,Santa Cruz,Roca y Coronado,Bebidas,98.9667,23.26,-1.033299999999997,-0.0033424439015251606
2026-07-08,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.3166,46.84,0.316599999999994,-2.4920478752465947e-05
2026-07-08,Santa Cruz,Roca y Coronado,Frutas y Verduras,100.5328,38.02,0.5327999999999946,-1.1936260369771468e-05
2026-07-08,Santa Cruz,Roca y Coronado,Panadería,100.283,44.07,0.28300000000000125,-5.185056666690002e-05
2026-07-09,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-09,La Paz,Calacoto,Abarrotes,100.8109,27.93,0.8109000000000037,0.005554890577932126
2026-07-09,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-09,Santa Cruz,Roca y Coronado,Abarrotes,99.3158,23.36,-0.6842000000000041,-0.0019124455686636566
2026-07-09,Santa Cruz,Roca y Coronado,Bebidas,98.7651,23.08,-1.2348999999999961,-0.0020370488255140318
2026-07-09,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.1348,45.91,0.13479999999999848,-0.0018122623773133562
2026-07-09,Santa Cruz,Roca y Coronado,Frutas y Verduras,100.5136,37.95,0.5135999999999967,-0.00019098244553017452
2026-07-09,Santa Cruz,Roca y Coronado,Panadería,100.2903,44.16,0.290300000000002,7.279399299986444e-05
2026-07-10,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-10,La Paz,Calacoto,Abarrotes,100.2624,23.08,0.2623999999999995,-0.005440879904851648
2026-07-10,La Paz,Calacoto,Bebidas,99.7404,36.48,-0.25960000000000605,-0.00017241794108924235
2026-07-10,La Paz,Calacoto,Lácteos y Derivados,99.5516,34.21,-0.44840000000000657,0.00023008438771920936
2026-07-10,La Paz,Calacoto,Frutas y Verduras,100.0367,38.61,0.03669999999999618,-0.00010195218442543563
2026-07-10,La Paz,Calacoto,Panadería,100.7202,45.21,0.7202000000000055,-9.331914352883608e-05
2026-07-10,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-10,Santa Cruz,Roca y Coronado,Abarrotes,99.2115,23.31,-0.7884999999999991,-0.0010501853682898243
2026-07-10,Santa Cruz,Roca y Coronado,Bebidas,98.7982,23.17,-1.2018000000000058,0.00033513862690348617
2026-07-10,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.138,46.0,0.13800000000000523,3.195692206903189e-05
2026-07-10,Santa Cruz,Roca y Coronado,Frutas y Verduras,100.5055,38.0,0.5054999999999978,-8.058610974037705e-05
2026-07-10,Santa Cruz,Roca y Coronado,Panadería,100.2891,44.24,0.2891000000000048,-1.1965264836155676e-05
2026-07-11,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-11,La Paz,Calacoto,Abarrotes,100.5424,23.26,0.5424000000000007,0.0027926720285968987
2026-07-11,La Paz,Calacoto,Bebidas,99.0657,35.42,-0.9342999999999932,-0.006764560799836228
2026-07-11,La Paz,Calacoto,Lácteos y Derivados,99.5563,34.58,-0.44370000000000687,4.721169725052654e-05
2026-07-11,La Paz,Calacoto,Frutas y Verduras,100.3477,29.67,0.34770000000000323,0.003108859048729151
2026-07-11,La Paz,Calacoto,Panadería,102.0781,43.71,2.0781000000000063,0.013481903332201561
2026-07-11,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-11,Santa Cruz,Roca y Coronado,Abarrotes,100.1526,22.45,0.15260000000000673,0.00948579549749784
2026-07-11,Santa Cruz,Roca y Coronado,Bebidas,100.1698,16.4,0.16979999999999507,0.013882844019425411
2026-07-11,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.1347,45.55,0.13469999999999516,-3.2954522758643634e-05
2026-07-11,Santa Cruz,Roca y Coronado,Frutas y Verduras,100.7416,35.18,0.7416000000000054,0.002349125172254274
2026-07-11,Santa Cruz,Roca y Coronado,Panadería,100.2891,44.24,0.2891000000000048,0.0
2026-07-12,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-12,La Paz,Calacoto,Abarrotes,100.2461,22.79,0.24609999999999843,-0.0029470153885325923
2026-07-12,La Paz,Calacoto,Bebidas,99.4344,36.13,-0.5656000000000034,0.0037217725206604158
2026-07-12,La Paz,Calacoto,Lácteos y Derivados,99.4559,34.52,-0.5441000000000003,-0.0010084746018081958
2026-07-12,La Paz,Calacoto,Frutas y Verduras,99.9491,38.59,-0.05089999999999861,-0.0039721886998904665
2026-07-12,La Paz,Calacoto,Panadería,98.6875,44.33,-1.3125,-0.033215743631591965
2026-07-12,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-12,Santa Cruz,Roca y Coronado,Abarrotes,99.0513,23.28,-0.9487000000000023,-0.010996219768633186
2026-07-12,Santa Cruz,Roca y Coronado,Bebidas,98.7643,23.09,-1.2356999999999942,-0.014031175064739942
2026-07-12,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.1334,45.58,0.13339999999999463,-1.2982512555548276e-05
2026-07-12,Santa Cruz,Roca y Coronado,Frutas y Verduras,100.4933,38.0,0.49330000000000496,-0.0024647216244332304
2026-07-12,Santa Cruz,Roca y Coronado,Panadería,100.3116,44.21,0.31159999999999854,0.00022435140010235166
2026-07-13,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-13,La Paz,Calacoto,Abarrotes,100.247,22.8,0.2469999999999999,8.97790537490728e-06
2026-07-13,La Paz,Calacoto,Bebidas,99.9634,26.7,-0.03660000000000707,0.0053200904314805175
2026-07-13,La Paz,Calacoto,Lácteos y Derivados,99.4548,34.61,-0.5451999999999941,-1.1060178430777334e-05
2026-07-13,La Paz,Calacoto,Frutas y Verduras,99.937,38.59,-0.06300000000000239,-0.00012106162036484847
2026-07-13,La Paz,Calacoto,Panadería,98.6861,44.31,-1.3139000000000038,-1.4186193793563895e-05
2026-07-13,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-13,Santa Cruz,Roca y Coronado,Abarrotes,99.0501,23.29,-0.9498999999999995,-1.2114934382467801e-05
2026-07-13,Santa Cruz,Roca y Coronado,Bebidas,98.8039,23.09,-1.1961000000000013,0.00040095459594202687
2026-07-13,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.1405,45.66,0.14050000000000296,7.090541218013335e-05
2026-07-13,Santa Cruz,Roca y Coronado,Frutas y Verduras,100.4988,37.99,0.4988000000000028,5.473001682698708e-05
2026-07-13,Santa Cruz,Roca y Coronado,Panadería,100.3137,43.97,0.3136999999999972,2.093476726527932e-05
2026-07-14,La Paz,Calacoto,Carnes,100.0,0.0,0.0,0.0
2026-07-14,La Paz,Calacoto,Abarrotes,100.2426,22.86,0.24259999999999593,-4.389158777817759e-05
2026-07-14,La Paz,Calacoto,Bebidas,99.4336,36.3,-0.5664000000000016,-0.005299939777958729
2026-07-14,La Paz,Calacoto,Lácteos y Derivados,99.5665,33.89,-0.4334999999999951,0.0011231232680575243
2026-07-14,La Paz,Calacoto,Frutas y Verduras,99.4462,38.23,-0.5537999999999954,-0.004911093989213189
2026-07-14,La Paz,Calacoto,Panadería,98.6881,43.7,-1.3118999999999943,2.0266278635050483e-05
2026-07-14,Santa Cruz,Roca y Coronado,Carnes,100.0,0.0,0.0,0.0
2026-07-14,Santa Cruz,Roca y Coronado,Abarrotes,98.9819,23.32,-1.018100000000004,-0.0006885404456936639
2026-07-14,Santa Cruz,Roca y Coronado,Bebidas,98.7188,23.04,-1.2811999999999983,-0.0008613020336241117
2026-07-14,Santa Cruz,Roca y Coronado,Lácteos y Derivados,100.2193,45.63,0.21930000000000405,0.0007868944133493372
2026-07-14,Santa Cruz,Roca y Coronado,Frutas y Verduras,100.474,37.99,0.47400000000000375,-0.00024676911565113535
2026-07-14,Santa Cruz,Roca y Coronado,Panadería,100.3137,43.97,0.3136999999999972,0.0
